customer_id,age,tenure_months,orders,orders_last_90d,average_order_value,order_value_std,days_since_last_order,support_tickets,support_tickets_last_180d,returns,discount_order_share,newsletter_opens_last_90d,subscription_type,country,acquisition_channel,primary_device,snapshot_date,orders_in_outcome_window,churned,subscription_cancelled_at_export
CUST-007184,35.0,12.5,5,0,152.1,48.45,184.0,2.0,2,0,0.315,6,free,UK,organic,desktop,2026-01-01,0,1,1
CUST-002592,36.0,14.2,14,4,35.08,9.52,17.0,3.0,0,8,0.106,3,free,United Kingdom,paid_search,desktop,2026-01-01,5,0,0
CUST-005907,18.0,17.3,8,0,71.3,26.41,431.0,2.0,0,2,0.176,7,basic,France,paid_search,mobile,2026-01-01,0,1,1
CUST-006510,39.0,2.3,1,1,77.15,0.0,26.0,0.0,0,0,0.263,5,free,Spain,affiliate,mobile,2026-01-01,2,0,0
CUST-007134,34.0,31.1,18,0,63.72,13.42,1.0,2.0,0,2,0.232,4,basic,germany,social,mobile,2026-01-01,1,0,0
CUST-002308,37.0,6.3,1,1,69.72,0.0,173.0,3.0,1,0,0.536,2,free,Spain,organic,mobile,2026-01-01,0,1,1
CUST-008805,45.0,18.8,17,0,33.59,10.99,44.0,7.0,3,0,0.0,0,free,France,organic,mobile,2026-01-01,0,1,0
CUST-003691,44.0,15.0,19,3,59.83,21.41,5.0,0.0,0,3,0.291,0,free,Germany,paid_search,desktop,2026-01-01,6,0,0
CUST-000688,25.0,21.7,32,0,27.99,8.37,307.0,3.0,0,1,0.236,3,basic,Ireland,social,mobile,2026-01-01,0,1,1
CUST-000613,,28.4,13,3,21.96,4.6,23.0,2.0,1,0,0.145,4,free,DE,affiliate,mobile,2026-01-01,0,1,1
CUST-007168,30.0,26.2,23,4,42.6,9.61,60.0,5.0,2,0,0.255,8,basic,United Kingdom ,affiliate,mobile,2026-01-01,1,0,0
CUST-011968,39.0,12.7,8,4,56.23,36.36,16.0,0.0,0,0,0.395,6,basic,France,paid_search,mobile,2026-01-01,1,0,0
CUST-003201,37.0,33.2,77,9,51.86,15.01,7.0,8.0,1,2,0.424,2,free,United Kingdom,paid_search,desktop,2026-01-01,5,0,0
CUST-006630,50.0,11.2,25,7,69.22,22.0,5.0,4.0,1,2,0.226,3,FREE,Spain,referral,mobile,2026-01-01,8,0,0
CUST-004136,39.0,35.0,5,1,24.63,4.09,219.0,12.0,5,0,0.268,3,free,United Kingdom,paid_search,mobile,2026-01-01,0,1,1
CUST-001899,30.0,27.1,15,3,31.08,9.64,30.0,5.0,1,1,0.412,3,free,Poland,social,mobile,2026-01-01,3,0,0
CUST-000283,46.0,24.4,21,0,36.09,11.62,373.0,6.0,0,1,0.209,4,PREMIUM,Germany,affiliate,mobile,2026-01-01,0,1,1
CUST-000259,38.0,7.1,8,5,37.89,14.53,33.0,,0,0,0.492,6,free,Germany,paid_search,mobile,2026-01-01,4,0,0
CUST-011588,,5.0,10,4,47.48,8.89,6.0,1.0,1,1,0.078,2,free,GB,paid_search,mobile,2026-01-01,2,0,0
CUST-004944,50.0,31.2,44,3,34.8,11.22,1.0,4.0,2,3,0.383,4,basic,DE,social,mobile,2026-01-01,1,0,0
CUST-002823,36.0,5.4,2,2,48.47,21.36,23.0,2.0,2,0,0.492,10,basic,France,paid_search,mobile,2026-01-01,2,0,0
CUST-003526,40.0,8.4,10,2,65.63,27.7,0.0,1.0,0,0,0.217,4,basic,France,paid_search,mobile,2026-01-01,4,0,0
CUST-011879,33.0,34.8,3,0,19.84,5.57,920.0,7.0,1,0,0.277,5,free,United Kingdom,organic,mobile,2026-01-01,0,1,1
CUST-005224,38.0,29.6,51,4,29.29,12.33,9.0,3.0,0,7,0.198,1,basic,Germany,organic,mobile,2026-01-01,4,0,0
CUST-002286,45.0,30.1,0,0,,,-1.0,14.0,1,0,,2,free,United Kingdom,organic,mobile,2026-01-01,0,1,1
CUST-006064,57.0,3.2,0,0,,,-1.0,0.0,0,0,,1,free,Netherlands,paid_search,mobile,2026-01-01,1,0,0
CUST-008079,41.0,2.4,2,2,48.32,24.61,11.0,2.0,2,0,0.254,5,free,DE,affiliate,mobile,2026-01-01,3,0,0
CUST-004655,55.0,5.3,15,3,52.47,10.48,18.0,,0,0,0.168,5,basic,United Kingdom,paid_search,desktop,2026-01-01,7,0,0
CUST-005001,54.0,7.9,12,9,117.29,43.05,14.0,0.0,0,2,0.478,0,premium,Netherlands,organic,mobile,2026-01-01,6,0,0
CUST-006711,37.0,11.5,14,3,54.46,18.92,20.0,1.0,0,2,0.5,0,basic,Spain,organic,mobile,2026-01-01,8,0,0
CUST-011467,19.0,27.8,34,3,74.41,32.43,11.0,5.0,1,0,0.084,5,basic,United Kingdom,paid_search,mobile,2026-01-01,0,1,0
CUST-008677,49.0,28.8,23,0,37.42,14.17,10.0,4.0,1,2,0.254,9,free,France,organic,mobile,2026-01-01,2,0,0
CUST-005417,51.0,13.3,15,4,69.63,13.92,10.0,2.0,2,0,0.433,7,free,Netherlands,organic,mobile,2026-01-01,0,1,1
CUST-000476,32.0,28.4,12,2,47.06,15.67,239.0,6.0,0,1,0.299,5,free,uk,social,mobile,2026-01-01,1,0,0
CUST-002556,42.0,4.6,3,2,47.69,16.77,19.0,0.0,0,0,0.093,5,basic,United Kingdom,affiliate,desktop,2026-01-01,1,0,0
CUST-008088,44.0,33.3,15,0,48.19,8.24,601.0,1.0,1,1,0.399,6,free,UK,paid_search,mobile,2026-01-01,0,1,1
CUST-000008,57.0,25.4,43,1,69.84,31.06,21.0,0.0,0,1,0.033,8,free,Ireland,social,tablet,2026-01-01,2,0,0
CUST-006412,33.0,15.5,16,3,38.3,17.54,3.0,0.0,0,3,0.321,2,free,Netherlands,referral,mobile,2026-01-01,2,0,0
CUST-011729,27.0,35.6,29,3,45.39,14.63,22.0,2.0,1,0,0.16,1,basic,Poland,referral,mobile,2026-01-01,4,0,0
CUST-011258,47.0,3.0,6,6,31.73,15.27,6.0,5.0,5,0,0.497,7,basic,United Kingdom,affiliate,mobile,2026-01-01,4,0,0
CUST-005547,37.0,6.4,3,1,47.27,15.16,123.0,0.0,0,0,0.497,8,free,France,social,mobile,2026-01-01,0,1,1
CUST-002427,37.0,6.5,7,3,44.22,11.82,91.0,0.0,0,0,0.528,3,basic,Netherlands,organic,mobile,2026-01-01,2,0,0
CUST-006745,,31.3,39,2,53.53,20.49,2.0,1.0,0,0,0.395,3,FREE,Netherlands,paid_search,mobile,2026-01-01,3,0,0
CUST-011842,30.0,17.3,37,8,57.62,19.35,40.0,,0,1,0.266,6,basic,Germany,social,desktop,2026-01-01,4,0,0
CUST-002275,52.0,7.2,9,1,82.34,18.73,8.0,0.0,0,1,0.655,6,basic,United Kingdom,social,mobile,2026-01-01,0,1,1
CUST-009204,32.0,33.3,1,0,28.82,0.0,1013.0,28.0,7,1,0.06,2,free,Netherlands,organic,mobile,2026-01-01,0,1,1
CUST-001578,46.0,28.9,22,1,26.01,10.47,2.0,3.0,1,1,0.175,8,basic,United Kingdom,organic,mobile,2026-01-01,4,0,0
CUST-007265,24.0,19.1,18,0,74.88,31.06,205.0,5.0,1,0,0.367,7,free,United Kingdom,paid_search,desktop,2026-01-01,0,1,1
CUST-009260,47.0,10.2,77,21,43.66,14.53,8.0,3.0,3,19,0.365,5,premium,United Kingdom,referral,mobile,2026-01-01,28,0,0
CUST-003971,27.0,17.7,9,3,59.23,19.67,19.0,1.0,0,0,0.34,2,free,Spain,paid_search,mobile,2026-01-01,2,0,0
CUST-005880,42.0,1.3,2,1,46.48,15.71,14.0,0.0,0,0,0.329,10,premium,France,social,desktop,2026-01-01,6,0,0
CUST-011308,42.0,13.6,6,1,37.22,11.23,48.0,0.0,0,1,0.415,2,free,Poland,organic,mobile,2026-01-01,3,0,0
CUST-011471,18.0,18.1,25,1,47.05,11.87,40.0,4.0,0,4,0.144,1,premium,Poland,organic,mobile,2026-01-01,8,0,0
CUST-007194,36.0,31.4,34,3,69.32,34.62,4.0,3.0,1,13,0.149,3,basic,Germany,paid_search,desktop,2026-01-01,0,1,1
CUST-003868,40.0,29.3,26,1,65.58,17.4,4.0,1.0,0,1,0.437,2,basic,Netherlands,social,mobile,2026-01-01,3,0,0
CUST-011578,55.0,29.4,88,16,43.23,13.31,1.0,6.0,1,12,0.247,1,premium,UK,paid_search,mobile,2026-01-01,10,0,0
CUST-006824,27.0,5.7,7,2,120.89,53.36,43.0,1.0,1,1,0.194,3,free,France,organic,desktop,2026-01-01,3,0,0
CUST-007549,52.0,17.4,7,2,44.7,9.37,103.0,0.0,0,0,0.108,6,free,United Kingdom,paid_search,desktop,2026-01-01,3,0,0
CUST-000782,46.0,23.3,26,5,115.71,51.23,4.0,1.0,0,3,0.356,1,premium,Germany,paid_search,desktop,2026-01-01,5,0,0
CUST-001750,37.0,26.1,18,0,52.71,21.68,242.0,3.0,1,3,0.306,3,basic,Netherlands,paid_search,mobile,2026-01-01,0,1,1
CUST-006520,,2.5,10,8,61.85,18.11,2.0,0.0,0,0,0.327,8,premium,United Kingdom,social,desktop,2026-01-01,15,0,0
CUST-005775,28.0,18.2,10,1,56.34,25.61,102.0,1.0,0,2,0.216,5,free,UK,organic,tablet,2026-01-01,1,0,0
CUST-009284,42.0,1.0,0,0,,,-1.0,0.0,0,0,,4,free,Netherlands,social,mobile,2026-01-01,2,0,0
CUST-009370,32.0,35.8,60,6,61.05,26.92,22.0,9.0,0,0,0.081,1,premium,uk,social,desktop,2026-01-01,4,0,0
CUST-002325,27.0,27.1,98,13,66.91,22.42,1.0,4.0,1,13,0.415,5,premium,Ireland,organic,mobile,2026-01-01,10,0,0
CUST-005056,53.0,32.6,8,1,107.32,32.15,258.0,10.0,1,1,0.101,6,BASIC,Spain,paid_search,desktop,2026-01-01,1,0,0
CUST-011078,62.0,13.9,14,3,69.39,20.71,10.0,0.0,0,5,0.218,1,basic,Netherlands,paid_search,mobile,2026-01-01,4,0,0
CUST-001728,,20.9,22,0,102.83,46.27,2.0,5.0,1,1,0.278,1,free,United Kingdom,social,desktop,2026-01-01,3,0,0
CUST-000611,28.0,30.1,50,2,56.97,22.59,7.0,2.0,0,16,0.27,6,basic,Spain,paid_search,mobile,2026-01-01,4,0,0
CUST-004667,52.0,11.7,9,0,102.58,28.14,16.0,2.0,1,2,0.171,3,free,United Kingdom,organic,mobile,2026-01-01,1,0,0
CUST-005414,28.0,32.2,13,0,53.45,18.08,570.0,11.0,2,1,0.186,5,free,France,social,desktop,2026-01-01,0,1,1
CUST-008104,31.0,24.4,24,3,34.72,13.08,1.0,6.0,1,13,0.2,4,free,Poland,paid_search,desktop,2026-01-01,4,0,0
CUST-008175,41.0,1.7,1,1,72.1,0.0,18.0,0.0,0,0,0.299,4,basic,United Kingdom,social,mobile,2026-01-01,3,0,0
CUST-008536,43.0,29.5,0,0,,,-1.0,4.0,0,0,,0,free,France,social,desktop,2026-01-01,0,1,0
CUST-003751,49.0,21.3,44,6,28.43,9.57,26.0,1.0,0,13,0.293,3,premium,Poland,social,mobile,2026-01-01,8,0,0
CUST-000098,35.0,24.8,3,0,56.28,20.72,596.0,6.0,0,0,0.274,3,free,France,paid_search,desktop,2026-01-01,0,1,1
CUST-006986,27.0,30.9,78,9,40.3,13.43,3.0,1.0,1,43,0.421,4,free,Spain,affiliate,mobile,2026-01-01,6,0,0
CUST-003138,33.0,17.7,44,7,29.12,13.53,1.0,1.0,0,2,0.37,4,premium,France,paid_search,mobile,2026-01-01,3,0,0
CUST-001538,41.0,4.8,6,3,48.13,14.17,27.0,2.0,2,0,0.0,5,free,Netherlands,paid_search,mobile,2026-01-01,4,0,0
CUST-003649,62.0,35.9,84,12,44.62,23.73,3.0,0.0,0,7,0.144,0,free,United Kingdom,social,mobile,2026-01-01,9,0,0
CUST-001518,45.0,2.7,1,1,38.48,0.0,20.0,1.0,1,0,0.102,9,free,Spain,paid_search,mobile,2026-01-01,4,0,0
CUST-011498,39.0,34.9,27,4,62.68,20.06,20.0,,0,4,0.457,1,free,Netherlands,organic,mobile,2026-01-01,2,0,0
CUST-004625,,14.7,7,1,59.06,21.07,181.0,9.0,1,0,0.351,7,free,germany,paid_search,desktop,2026-01-01,0,1,1
CUST-006567,21.0,4.6,9,3,50.09,9.57,1.0,0.0,0,3,0.117,3,basic,Germany,paid_search,desktop,2026-01-01,1,0,0
CUST-002091,31.0,32.0,12,2,53.71,6.13,133.0,5.0,0,3,0.41,1,basic,United Kingdom,referral,mobile,2026-01-01,1,0,0
CUST-007098,19.0,5.0,7,1,22.25,7.66,12.0,0.0,0,0,0.437,3,free,GB,social,mobile,2026-01-01,1,0,0
CUST-006172,30.0,12.0,2,0,26.79,6.66,195.0,1.0,1,0,0.04,3,free,Netherlands,social,desktop,2026-01-01,0,1,0
CUST-007522,18.0,35.5,7,0,62.88,23.25,1006.0,7.0,0,0,0.109,0,basic,Netherlands,social,mobile,2026-01-01,0,1,1
CUST-000573,31.0,10.8,15,4,62.04,18.11,15.0,0.0,0,0,0.511,5,free,France,organic,desktop,2026-01-01,2,0,0
CUST-011146,,18.5,35,9,38.77,9.07,7.0,4.0,0,2,0.256,5,BASIC,Poland,social,mobile,2026-01-01,9,0,0
CUST-003063,,14.4,21,0,46.6,10.83,20.0,0.0,0,4,0.185,4,free,DE,paid_search,mobile,2026-01-01,3,0,0
CUST-000598,46.0,28.3,23,0,52.17,19.11,35.0,5.0,1,5,0.054,8,FREE,UK,organic,mobile,2026-01-01,1,0,0
CUST-006634,18.0,26.8,9,0,68.22,18.92,419.0,18.0,5,2,0.095,5,basic,Germany,organic,desktop,2026-01-01,0,1,1
CUST-011592,38.0,22.9,14,2,43.72,8.52,65.0,0.0,0,0,0.332,7,free,DE,organic,mobile,2026-01-01,1,0,0
CUST-007876,36.0,23.7,26,0,31.05,5.69,154.0,1.0,1,4,0.326,6,free,United Kingdom,organic,mobile,2026-01-01,0,1,1
CUST-007346,36.0,11.3,18,3,47.23,11.28,6.0,0.0,0,0,0.225,4,free,Netherlands,social,desktop,2026-01-01,5,0,0
CUST-006305,34.0,11.5,1,0,31.67,0.0,329.0,1.0,0,0,0.354,2,free,Spain,organic,tablet,2026-01-01,0,1,0
CUST-009877,32.0,35.3,5,0,40.66,9.49,801.0,2.0,0,1,0.346,0,free,Ireland,social,mobile,2026-01-01,0,1,1
CUST-011607,30.0,26.7,11,1,38.66,19.22,50.0,9.0,2,3,0.276,2,free,Netherlands,organic,mobile,2026-01-01,6,0,0
CUST-005977,20.0,33.6,18,0,52.93,23.3,405.0,1.0,0,2,0.401,6,premium,United Kingdom,referral,tablet,2026-01-01,0,1,0
CUST-008563,59.0,35.2,66,7,40.75,22.77,24.0,0.0,0,15,0.117,1,FREE,Poland,organic,desktop,2026-01-01,3,0,0
CUST-001939,21.0,34.6,26,2,47.66,15.61,2.0,0.0,0,3,0.33,0,free,United Kingdom,referral,tablet,2026-01-01,3,0,0
CUST-008101,38.0,16.4,4,0,30.65,10.94,236.0,1.0,1,1,0.094,1,free,United Kingdom,social,mobile,2026-01-01,0,1,1
CUST-001754,35.0,14.8,43,10,83.02,21.33,38.0,1.0,0,8,0.278,2,PREMIUM,Netherlands,social,mobile,2026-01-01,10,0,0
CUST-003671,19.0,6.0,2,1,41.88,5.83,67.0,0.0,0,0,0.303,10,free,United Kingdom,social,desktop,2026-01-01,0,1,1
CUST-010611,38.0,13.5,8,2,56.81,13.9,27.0,0.0,0,2,0.327,2,free,Germany,affiliate,desktop,2026-01-01,3,0,0
CUST-002362,26.0,27.3,0,0,,,-1.0,45.0,4,0,,3,free,Ireland,social,desktop,2026-01-01,0,1,1
CUST-004261,32.0,8.9,4,4,44.4,9.03,44.0,1.0,0,0,0.227,3,free,Netherlands,affiliate,mobile,2026-01-01,3,0,0
CUST-005433,33.0,12.6,21,7,49.09,14.92,7.0,0.0,0,6,0.037,4,premium,Spain,paid_search,mobile,2026-01-01,8,0,0
CUST-006286,48.0,35.8,10,0,60.83,36.91,563.0,0.0,0,0,0.256,0,free,United Kingdom,paid_search,mobile,2026-01-01,0,1,1
CUST-009193,31.0,31.4,49,4,60.94,15.2,24.0,8.0,1,1,0.204,4,basic,United Kingdom,social,tablet,2026-01-01,1,0,0
CUST-011639,52.0,12.0,12,1,94.83,26.97,49.0,1.0,1,1,0.238,4,free,Poland,affiliate,desktop,2026-01-01,3,0,0
CUST-010685,42.0,22.5,34,2,42.04,18.07,30.0,3.0,1,0,0.189,5,basic,Germany,social,mobile,2026-01-01,4,0,0
CUST-010521,53.0,35.6,66,4,61.66,27.49,12.0,4.0,0,10,0.252,1,premium,Ireland,affiliate,mobile,2026-01-01,8,0,0
CUST-010192,67.0,20.4,18,1,107.69,42.5,23.0,,0,5,0.067,8,BASIC,United Kingdom,social,desktop,2026-01-01,2,0,0
CUST-005592,42.0,21.3,60,7,64.01,12.02,32.0,0.0,0,8,0.0,0,basic,GB,organic,desktop,2026-01-01,9,0,0
CUST-001172,54.0,23.0,47,8,54.33,12.0,3.0,4.0,1,5,0.033,6,basic,France,organic,mobile,2026-01-01,3,0,0
CUST-007928,34.0,10.5,19,5,62.81,20.82,42.0,3.0,3,7,0.455,1,free,United Kingdom,paid_search,mobile,2026-01-01,7,0,0
CUST-010144,43.0,13.0,6,2,29.71,15.1,42.0,1.0,0,1,0.249,2,free,Poland,paid_search,mobile,2026-01-01,2,0,0
CUST-011499,58.0,2.7,1,1,54.77,0.0,71.0,0.0,0,0,0.222,11,free,GB,social,desktop,2026-01-01,2,0,0
CUST-009949,39.0,33.1,16,0,63.18,13.77,82.0,1.0,1,0,0.534,7,basic,United Kingdom,paid_search,mobile,2026-01-01,0,1,1
CUST-011261,55.0,9.3,0,0,,,-1.0,0.0,0,0,,3,free,France,organic,tablet,2026-01-01,0,1,1
CUST-000875,30.0,25.4,10,2,34.15,3.37,281.0,6.0,4,0,0.277,0,free,UK,social,mobile,2026-01-01,2,0,0
CUST-002298,44.0,18.2,28,2,68.25,23.45,13.0,5.0,2,5,0.16,6,premium,United Kingdom,organic,mobile,2026-01-01,9,0,0
CUST-011438,52.0,4.4,5,1,37.24,13.46,33.0,2.0,2,1,0.148,5,basic,Germany,affiliate,mobile,2026-01-01,3,0,0
CUST-002644,28.0,17.3,19,6,43.68,11.82,14.0,3.0,1,0,0.269,11,FREE,GB,organic,mobile,2026-01-01,2,0,0
CUST-005348,18.0,17.5,45,5,32.3,12.06,41.0,2.0,0,8,0.58,2,premium,UK,social,mobile,2026-01-01,6,0,0
CUST-009033,,23.6,10,0,58.26,9.77,83.0,,0,3,0.25,5,free,uk,organic,desktop,2026-01-01,0,1,1
CUST-002184,45.0,23.5,45,5,43.93,14.42,5.0,3.0,1,3,0.164,1,premium,United Kingdom,paid_search,mobile,2026-01-01,10,0,0
CUST-000582,51.0,30.1,17,2,59.81,28.89,124.0,4.0,1,1,0.405,7,basic,France,paid_search,desktop,2026-01-01,1,0,0
CUST-000205,29.0,17.0,10,5,100.64,22.78,18.0,0.0,0,3,0.266,0,FREE,United Kingdom,paid_search,desktop,2026-01-01,1,0,0
CUST-007897,18.0,31.3,37,0,53.96,16.33,123.0,0.0,0,1,0.365,3,free,Germany,referral,mobile,2026-01-01,4,0,0
CUST-002015,46.0,23.6,11,0,61.36,25.68,42.0,2.0,1,2,0.548,2,FREE,United Kingdom,organic,mobile,2026-01-01,2,0,0
CUST-000906,44.0,25.8,35,6,28.59,8.07,76.0,1.0,0,3,0.253,1,basic,Netherlands,organic,mobile,2026-01-01,6,0,0
CUST-000632,27.0,12.4,9,0,26.96,8.51,119.0,4.0,4,4,0.358,5,BASIC,United Kingdom,referral,mobile,2026-01-01,0,1,1
CUST-008462,45.0,35.1,26,1,46.75,21.6,85.0,1.0,1,0,0.35,1,free,France,affiliate,mobile,2026-01-01,1,0,0
CUST-001721,51.0,4.1,0,0,,,-1.0,0.0,0,0,,1,free,United Kingdom,organic,mobile,2026-01-01,0,1,0
CUST-001975,19.0,20.5,48,5,34.88,14.32,12.0,1.0,1,3,0.165,0,free,Netherlands,organic,mobile,2026-01-01,5,0,0
CUST-000163,29.0,15.3,49,9,37.6,16.29,20.0,0.0,0,2,0.195,1,premium,Germany,organic,mobile,2026-01-01,8,0,0
CUST-004999,34.0,24.7,2,0,21.44,5.13,706.0,0.0,0,0,0.15,0,free,France,organic,mobile,2026-01-01,0,1,1
CUST-010139,41.0,9.4,2,0,56.82,15.13,121.0,2.0,2,1,0.441,5,free,United Kingdom,organic,mobile,2026-01-01,2,0,0
CUST-009558,49.0,10.6,2,2,76.98,36.76,169.0,4.0,3,0,0.261,9,free,GB,paid_search,mobile,2026-01-01,1,0,0
CUST-004714,18.0,18.1,19,3,47.22,13.95,35.0,0.0,0,1,0.163,3,free,United Kingdom,affiliate,mobile,2026-01-01,2,0,0
CUST-009068,48.0,17.8,33,3,69.0,27.95,21.0,4.0,1,3,0.368,5,basic,Netherlands,affiliate,tablet,2026-01-01,2,0,0
CUST-001432,26.0,7.5,12,4,40.75,15.43,6.0,3.0,3,5,0.192,2,premium,France,social,mobile,2026-01-01,4,0,0
CUST-006869,,27.1,10,0,21.87,6.85,319.0,3.0,1,0,0.174,2,FREE,uk,social,mobile,2026-01-01,0,1,0
CUST-011456,33.0,12.3,8,5,42.15,17.26,85.0,,0,1,0.072,4,free,Ireland,paid_search,mobile,2026-01-01,3,0,0
CUST-007711,33.0,10.2,16,4,35.21,10.52,23.0,2.0,1,0,0.325,1,premium,United Kingdom,affiliate,mobile,2026-01-01,2,0,0
CUST-007737,42.0,6.8,2,1,35.0,4.72,5.0,1.0,1,1,0.455,3,free,DE,referral,desktop,2026-01-01,0,1,1
CUST-004284,30.0,16.2,46,6,34.11,10.27,11.0,0.0,0,0,0.345,2,basic,Poland,social,mobile,2026-01-01,12,0,0
CUST-007532,40.0,28.6,6,0,60.53,17.79,49.0,5.0,0,1,0.212,8,free,United Kingdom,organic,desktop,2026-01-01,0,1,0
CUST-009795,18.0,35.5,10,0,64.63,27.74,605.0,4.0,0,6,0.13,3,free,Germany,affiliate,desktop,2026-01-01,0,1,1
CUST-003385,34.0,28.9,6,0,53.85,23.26,668.0,0.0,0,0,0.176,0,free,Germany,social,mobile,2026-01-01,0,1,1
CUST-011765,,18.3,38,4,51.13,26.19,15.0,3.0,2,2,0.15,5,basic,United Kingdom,referral,desktop,2026-01-01,5,0,0
CUST-009991,47.0,12.1,7,1,52.94,21.86,79.0,0.0,0,1,0.192,4,free,GB,affiliate,mobile,2026-01-01,1,0,0
CUST-010436,35.0,2.3,1,1,25.23,0.0,13.0,1.0,1,0,0.518,4,free,Spain,referral,mobile,2026-01-01,1,0,0
CUST-007463,23.0,8.4,4,0,43.29,13.88,84.0,0.0,0,0,0.189,1,free,France,paid_search,desktop,2026-01-01,2,0,0
CUST-003332,38.0,30.7,8,0,130.64,46.51,654.0,1.0,0,2,0.261,8,FREE,United Kingdom ,social,desktop,2026-01-01,0,1,0
CUST-006405,50.0,29.4,21,2,41.18,21.92,79.0,4.0,2,0,0.156,2,free,Poland,paid_search,mobile,2026-01-01,3,0,0
CUST-008896,47.0,18.1,15,3,39.59,12.56,42.0,16.0,5,2,0.117,5,basic,Ireland,affiliate,tablet,2026-01-01,0,1,0
CUST-002097,43.0,33.8,38,1,79.0,25.06,56.0,0.0,0,7,0.179,7,basic,UK,organic,desktop,2026-01-01,0,1,1
CUST-010323,51.0,18.0,16,6,80.59,22.33,7.0,0.0,0,1,0.223,4,free,GB,affiliate,desktop,2026-01-01,3,0,0
CUST-008000,38.0,7.3,3,2,22.73,6.48,57.0,2.0,1,1,0.199,1,free,Germany,referral,tablet,2026-01-01,3,0,0
CUST-005018,42.0,19.6,14,2,97.16,29.45,60.0,3.0,1,4,0.504,5,basic,DE,affiliate,desktop,2026-01-01,3,0,0
CUST-008739,18.0,26.0,42,6,60.12,10.98,31.0,6.0,1,4,0.175,5,premium,DE,organic,tablet,2026-01-01,4,0,0
CUST-001450,33.0,4.6,7,7,56.28,6.82,3.0,0.0,0,2,0.411,2,premium,germany,social,mobile,2026-01-01,9,0,0
CUST-006901,18.0,2.3,2,2,104.51,28.52,18.0,1.0,1,0,0.356,3,FREE,uk,social,tablet,2026-01-01,5,0,0
CUST-002611,42.0,34.9,67,3,36.31,15.04,11.0,2.0,1,9,0.174,2,basic,United Kingdom,social,mobile,2026-01-01,5,0,0
CUST-001901,42.0,19.7,60,1,36.31,9.95,81.0,7.0,5,7,0.137,4,free,Germany,paid_search,mobile,2026-01-01,0,1,0
CUST-008187,34.0,16.3,13,1,39.46,16.24,4.0,2.0,0,0,0.015,3,basic,uk,affiliate,mobile,2026-01-01,2,0,0
CUST-003921,42.0,33.8,19,2,58.09,22.47,9.0,2.0,0,1,0.0,2,free,United Kingdom,organic,mobile,2026-01-01,2,0,0
CUST-002758,50.0,23.2,17,0,48.05,18.42,351.0,1.0,0,0,0.558,3,basic,United Kingdom,paid_search,mobile,2026-01-01,0,1,1
CUST-006398,46.0,6.4,0,0,,,-1.0,,0,0,,2,free,Germany,organic,mobile,2026-01-01,0,1,1
CUST-010657,20.0,27.9,163,14,73.75,22.35,9.0,2.0,1,6,0.387,2,premium,Germany,paid_search,mobile,2026-01-01,16,0,0
CUST-002098,36.0,31.1,38,5,45.72,14.75,29.0,0.0,0,2,0.084,1,free,France,organic,mobile,2026-01-01,5,0,0
CUST-008330,33.0,23.3,9,0,87.96,49.05,1.0,1.0,0,1,0.259,3,free,United Kingdom,social,mobile,2026-01-01,2,0,0
CUST-011619,40.0,12.8,19,7,68.98,29.14,3.0,0.0,0,4,0.3,5,basic,Poland,paid_search,mobile,2026-01-01,2,0,0
CUST-005625,27.0,8.2,0,0,,,-1.0,0.0,0,0,,1,free,Netherlands,organic,mobile,2026-01-01,0,1,0
CUST-009029,24.0,21.6,32,1,48.04,22.87,0.0,0.0,0,6,0.333,2,free,Spain,referral,mobile,2026-01-01,7,0,0
CUST-003472,50.0,27.1,21,5,54.39,20.76,7.0,1.0,1,3,0.163,1,basic,United Kingdom,social,mobile,2026-01-01,2,0,0
CUST-008267,32.0,5.9,23,12,81.5,27.72,13.0,1.0,1,1,0.259,2,premium,Netherlands,social,desktop,2026-01-01,12,0,0
CUST-002172,31.0,27.0,55,2,121.91,42.07,16.0,4.0,1,5,0.143,1,premium,Spain,paid_search,desktop,2026-01-01,8,0,0
CUST-011347,49.0,23.0,0,0,,,-1.0,1.0,0,0,,2,free,France,paid_search,tablet,2026-01-01,0,1,0
CUST-011288,40.0,14.1,12,1,41.63,15.54,105.0,1.0,1,0,0.302,1,basic,Spain,organic,mobile,2026-01-01,0,1,1
CUST-008591,68.0,15.3,18,1,57.07,17.92,4.0,3.0,2,0,0.09,1,free,Ireland,referral,mobile,2026-01-01,2,0,0
CUST-002011,22.0,18.4,7,4,30.73,13.64,62.0,0.0,0,0,0.134,2,free,Poland,paid_search,mobile,2026-01-01,2,0,0
CUST-002632,33.0,24.8,4,1,63.2,19.25,110.0,0.0,0,0,0.151,4,free,germany,social,desktop,2026-01-01,1,0,0
CUST-001284,18.0,29.0,48,2,47.09,18.04,4.0,10.0,3,9,0.377,3,free,United Kingdom ,paid_search,desktop,2026-01-01,3,0,0
CUST-011811,57.0,10.3,7,2,66.55,17.07,5.0,2.0,2,1,0.194,3,basic,Ireland,organic,desktop,2026-01-01,0,1,1
CUST-001020,39.0,5.0,5,4,50.6,17.18,18.0,1.0,1,1,0.261,7,free,France,organic,mobile,2026-01-01,2,0,0
CUST-009519,,33.0,135,10,100.01,14.25,0.0,6.0,2,6,0.272,6,premium,United Kingdom,paid_search,mobile,2026-01-01,12,0,0
CUST-008668,19.0,17.5,29,5,81.4,30.5,27.0,5.0,2,1,0.572,10,BASIC,Netherlands,referral,mobile,2026-01-01,10,0,0
